"L1","L2","L3","L4a","L4b","L5","impact_category","q025","q25","q50","q75","q975"
0,0,1,0,1,0,"resource use/watr/m3",128847543526.24,129677491242.939,130346139829.755,130859921204.738,132372996666.236
0,0,1,0,1,1,"chemical releases/haps/kg",147940934.725549,152868431.611568,155077997.843006,157568229.972211,163288841.372888
0,0,1,0,1,1,"chemical releases/metl/kg",1247484.76388529,1294535.51062166,1322670.5603624,1345082.15902976,1396877.0786539
0,0,1,0,1,1,"chemical releases/pest/kg",69972997.2384047,71668599.1880606,72349156.9533515,73149462.3256787,74661158.5750503
0,0,1,0,1,1,"economic & social/jobs/jobs",24694549.7664781,25387600.4830382,25694431.786781,26031641.1764444,26478125.0150032
0,0,1,0,1,1,"economic & social/vadd/$",1654721752440.29,1719757092483.82,1748644948077.79,1782240951608.66,1860822598175.9
0,0,1,0,1,1,"impact potential/acid/kg so2 eq",5953948185.66561,6059920880.213,6105163866.64413,6146262345.09907,6229386177.25485
0,0,1,0,1,1,"impact potential/etox/ctue",2208106679260.88,2262036268544.87,2281762791448.53,2308010954391.32,2354689345478.3
0,0,1,0,1,1,"impact potential/eutr/kg n eq",2696814767.2932,2733267982.65894,2752072725.42931,2773259464.98221,2807145313.20408
0,0,1,0,1,1,"impact potential/gcc/kg co2 eq",1003383154242.87,1026452529026.33,1034627523631.36,1041980720763.59,1062159136083.89
0,0,1,0,1,1,"impact potential/hc/ctuh",174.735830282594,180.158073155859,182.123376651956,184.160079669109,189.317903577779
0,0,1,0,1,1,"impact potential/hnc/ctuh",905.847195331247,936.871905588152,946.60799496659,956.487850376064,986.024873720968
0,0,1,0,1,1,"impact potential/hrsp/kg pm2.5 eq",1161913878.86276,1178180646.74621,1185657897.59735,1192083918.54532,1208906888.2108
0,0,1,0,1,1,"impact potential/htox/ctuh",1080.75256416705,1116.82652389236,1129.22442282009,1140.37891770102,1175.10906581295
0,0,1,0,1,1,"impact potential/ozon/kg cfc11 eq",294043.367068073,301277.444892096,305815.119911624,310165.566801409,319988.799475365
0,0,1,0,1,1,"impact potential/smog/kg o3 eq",40025202097.148,41184257593.4168,41723650398.5164,42200162231.2713,43413483383.0959
0,0,1,0,1,1,"resource use/enrg/mj",9868313384637.18,10233569322640.3,10451263131181.1,10646567590053.9,10982412791035.9
0,0,1,0,1,1,"resource use/land/m2*yr",3193201353413.27,3255826421557.68,3296802282549.69,3322474046876.71,3370802734336.27
0,0,1,0,1,1,"resource use/mine/kg",128553269939.562,132778841907.403,135225374650.971,137153591617.992,140788091509.684
0,0,1,0,1,1,"resource use/nren/mj",8461274813141.3,8795735580297.6,8991880860950,9173841749081.75,9474103120007.22
0,0,1,0,1,1,"resource use/ren/mj",1403873835653.72,1438413042313.06,1453347154798.96,1470087522563.12,1502859467357.9
0,0,1,0,1,1,"resource use/watr/m3",117514133891.302,119866942888.359,120331165550.804,121222173210.041,123168868980.152
0,0,1,1,0,0,"chemical releases/haps/kg",145222468.178292,149539614.175825,151732761.672653,154540854.505284,159453690.974751
0,0,1,1,0,0,"chemical releases/metl/kg",1320543.85116075,1359682.2919854,1387656.09169853,1414723.8373935,1455755.31467283
0,0,1,1,0,0,"chemical releases/pest/kg",80775820.914874,80916742.9850753,81011228.8630208,81116777.1379987,81336024.4895099
0,0,1,1,0,0,"economic & social/jobs/jobs",23533245.5052993,24271654.7091271,24623112.2479469,24980610.2180561,25452346.1158061
0,0,1,1,0,0,"economic & social/vadd/$",1594601507796.22,1655511016907.72,1688861870385.66,1724967344295.65,1800256627946.75
0,0,1,1,0,0,"impact potential/acid/kg so2 eq",6112095335.49368,6177939361.69681,6205980406.20988,6241305112.89417,6308716496.05201
0,0,1,1,0,0,"impact potential/etox/ctue",2536905742089.26,2542837461730.77,2546295435513.54,2549723832539.32,2557929405983.7
0,0,1,1,0,0,"impact potential/eutr/kg n eq",2823241230.28173,2844912760.26078,2857302757.54016,2869578239.88379,2895517056.38884
0,0,1,1,0,0,"impact potential/gcc/kg co2 eq",993444248084.555,1009103556887.97,1018201631853.17,1029578346465.88,1047299557977.37
0,0,1,1,0,0,"impact potential/hc/ctuh",174.92952562037,179.32569145591,181.777003604205,184.141442901583,189.315078437001
0,0,1,1,0,0,"impact potential/hnc/ctuh",931.994209274494,955.094569990905,967.887554857265,980.347436709831,1006.43650060934
0,0,1,1,0,0,"impact potential/hrsp/kg pm2.5 eq",1208796849.93052,1217250318.66075,1222205268.38082,1227373921.87548,1238145682.14839
0,0,1,1,0,0,"impact potential/htox/ctuh",1106.93987650085,1134.4842281349,1149.88936705099,1164.2648360928,1195.73051763119
0,0,1,1,0,0,"impact potential/ozon/kg cfc11 eq",338233.255647834,340707.196938875,342300.170338568,343966.055049834,347527.679964316
0,0,1,1,0,0,"impact potential/smog/kg o3 eq",39620649577.131,40747984388.3966,41246734068.2459,41964259665.6352,43281382630.5175
0,0,1,1,0,0,"resource use/enrg/mj",9437048521073.4,9774444756801.73,9990805585486.02,10190177892481.2,10585132857967.6
0,0,1,1,0,0,"resource use/land/m2*yr",3388381687240.14,3405694823518.75,3415636144141.92,3426788956094.43,3446496494642.77
0,0,1,1,0,0,"resource use/mine/kg",128041139083.231,131766830279.071,133749958243.265,136028509941.489,139579385430.382
0,0,1,1,0,0,"resource use/nren/mj",8119166842028.97,8419907520207.28,8626012365551.84,8815028045401.47,9171365036186.34
0,0,1,1,0,0,"resource use/ren/mj",1312586844442.91,1344882103517.09,1365088718678.29,1387033053311.27,1419350032950.8
0,0,1,1,0,0,"resource use/watr/m3",123874372374.557,125113686478.425,125597595001.569,126307413232.523,127719876069.961
0,0,1,1,0,1,"chemical releases/haps/kg",137557594.814979,143038485.033773,145011794.787945,148026271.489629,153641872.825552
0,0,1,1,0,1,"chemical releases/metl/kg",1200975.34765655,1245281.93341129,1273446.38530734,1297452.49106463,1351274.44808495
0,0,1,1,0,1,"chemical releases/pest/kg",69022838.464409,70692985.1558417,71451079.865295,72140398.5764687,73760595.0032646
0,0,1,1,0,1,"economic & social/jobs/jobs",22899041.5324797,23684571.7890609,24034439.7425505,24359527.8576029,24865281.2600398
0,0,1,1,0,1,"economic & social/vadd/$",1540749997703.7,1605241337951.29,1637738750281.83,1673078826344.46,1752647345801.4
0,0,1,1,0,1,"impact potential/acid/kg so2 eq",5726695955.97773,5821527022.5348,5869862749.13648,5912273468.74147,5989533170.91947
0,0,1,1,0,1,"impact potential/etox/ctue",2175938871885.08,2229125608445.21,2250030975173.93,2275979295990.95,2322324924299.66
0,0,1,1,0,1,"impact potential/eutr/kg n eq",2610143169.62383,2645270907.98661,2667160448.9887,2683823433.95985,2723425091.12112
0,0,1,1,0,1,"impact potential/gcc/kg co2 eq",942286730421.601,963185912992.847,971537051182.673,982296587446.842,1002771508107.67
0,0,1,1,0,1,"impact potential/hc/ctuh",165.101470881078,170.964952828246,172.978541316788,174.990145675097,180.342406538531
0,0,1,1,0,1,"impact potential/hnc/ctuh",863.313751971442,893.05682472504,903.237939012001,913.203065592679,942.688319712312
0,0,1,1,0,1,"impact potential/hrsp/kg pm2.5 eq",1119465128.10063,1135401840.44584,1143189833.81586,1151054965.31922,1167790824.84544
0,0,1,1,0,1,"impact potential/htox/ctuh",1029.072679775,1064.25548294939,1075.6586322802,1088.00161007331,1123.18483441503
0,0,1,1,0,1,"impact potential/ozon/kg cfc11 eq",286271.269175094,294208.685748816,298378.231949674,303290.238279791,312283.030015858
0,0,1,1,0,1,"impact potential/smog/kg o3 eq",37556223407.8138,38777909607.9059,39350790889.9724,39925676433.5678,41106038807.2126
0,0,1,1,0,1,"resource use/enrg/mj",9009685319756.45,9394310922450.64,9626811233827.89,9820322011898.38,10243789397261.1
0,0,1,1,0,1,"resource use/land/m2*yr",3122831900075.65,3178207185204.71,3223715613863.25,3246519037446.73,3300680987955.11
0,0,1,1,0,1,"resource use/mine/kg",120523870170.936,124870775472.568,127344800479.195,128915395331.816,133597243493.819
0,0,1,1,0,1,"resource use/nren/mj",7750068643078.77,8074993185616.97,8310598049265.16,8487329846772.58,8855804359787.95
0,0,1,1,0,1,"resource use/ren/mj",1264444567014.49,1297851995526.73,1316271601506.23,1337781184371.32,1374793585333.93
0,0,1,1,0,1,"resource use/watr/m3",112505941689.345,115059847539.24,115733003847.289,116680171400.416,118889201434.777
0,0,1,1,1,0,"chemical releases/haps/kg",145129452.089368,149417885.529407,151566237.505999,154414196.975293,159308771.28926
0,0,1,1,1,0,"chemical releases/metl/kg",1320083.9587152,1359112.31464308,1387053.8802311,1413864.09503748,1454980.25903637
0,0,1,1,1,0,"chemical releases/pest/kg",80766355.5913627,80906430.3277662,81003815.8127404,81104626.4416011,81322750.7044416
0,0,1,1,1,0,"economic & social/jobs/jobs",23508280.3275134,24239832.186481,24586138.8037944,24941960.3203871,25423361.9141781
0,0,1,1,1,0,"economic & social/vadd/$",1593344737515.51,1654033628180.68,1687306525758.56,1723267475717.2,1798099555525.1
0,0,1,1,1,0,"impact potential/acid/kg so2 eq",6109822125.84965,6175486890.01339,6203565814.87104,6237395344.86319,6305712335.51656
0,0,1,1,1,0,"impact potential/etox/ctue",2536607915300.33,2542596872668.36,2545990308455.05,2549443351054.82,2557529931850.85
0,0,1,1,1,0,"impact potential/eutr/kg n eq",2822331283.48401,2843828476.48597,2856077810.12479,2868247612.92147,2893737971.85289
0,0,1,1,1,0,"impact potential/gcc/kg co2 eq",992955754321.196,1008445039134.85,1017583539368.63,1028720337555,1046544042043.3
0,0,1,1,1,0,"impact potential/hc/ctuh",174.850681817341,179.209059661721,181.595040430758,183.95548824043,189.155178690563
0,0,1,1,1,0,"impact potential/hnc/ctuh",931.529884290233,954.411035346643,967.104714898056,979.388821851145,1005.36154134822
0,0,1,1,1,0,"impact potential/hrsp/kg pm2.5 eq",1208464839.95665,1216936354.68061,1221901010.75504,1226963018.78989,1237699742.70907
0,0,1,1,1,0,"impact potential/htox/ctuh",1106.39655037333,1133.67340270959,1148.88426271708,1163.37165793417,1194.47542801336
0,0,1,1,1,0,"impact potential/ozon/kg cfc11 eq",338157.846956295,340586.546252411,342159.621881568,343805.686043291,347350.99571979
0,0,1,1,1,0,"impact potential/smog/kg o3 eq",39598130070.3177,40722185141.2431,41213773930.6986,41920826955.6315,43253225520.3317
0,0,1,1,1,0,"resource use/enrg/mj",9429331170739.11,9764577455535.35,9972523099546.88,10172998182358.2,10565802624723
0,0,1,1,1,0,"resource use/land/m2*yr",3387251339859.71,3404824775829.85,3414077184557.89,3424966038188.98,3445217292558.66
0,0,1,1,1,0,"resource use/mine/kg",127942623971.169,131646260720.481,133556470996.066,135814248702.514,139389747190.043
0,0,1,1,1,0,"resource use/nren/mj",8112151160686.29,8410814210565.73,8608795270041.87,8797262925079.04,9153555888308.07
0,0,1,1,1,0,"resource use/ren/mj",1311746207750.04,1343626541169.34,1363732363758.89,1385354138805.42,1418004024122.08
0,0,1,1,1,0,"resource use/watr/m3",123832447685.508,125078748874.179,125549499387.13,126242229998.734,127663138995.816
0,0,1,1,1,1,"chemical releases/haps/kg",137464614.493982,142882010.154028,144877567.774925,147904685.868196,153399601.260453
0,0,1,1,1,1,"chemical releases/metl/kg",1200277.66332712,1244848.65232219,1272670.76268629,1296195.0181025,1350333.52926785
0,0,1,1,1,1,"chemical releases/pest/kg",69014007.9931167,70685193.6597205,71443569.4216875,72129015.6657403,73747930.8198624
0,0,1,1,1,1,"economic & social/jobs/jobs",22869133.9962271,23647584.7591133,23989531.1918417,24322485.7769308,24837496.6179876
0,0,1,1,1,1,"economic & social/vadd/$",1539453354634.9,1603922002140.73,1636113051067.58,1671411839793.78,1750597617370.04
0,0,1,1,1,1,"impact potential/acid/kg so2 eq",5724809283.17246,5819017874.16613,5866817248.55313,5909553540.26067,5986244960.28091
0,0,1,1,1,1,"impact potential/etox/ctue",2175661449610.64,2228802944929.76,2249766764724.15,2275589712227.43,2321925845795.2
0,0,1,1,1,1,"impact potential/eutr/kg n eq",2608878523.34358,2644330222.16945,2665603943.20829,2682389102.02426,2721477692.25929
0,0,1,1,1,1,"impact potential/gcc/kg co2 eq",941829848857.927,962635410438.533,970846104499.837,981483655100.23,1001968167213.39
0,0,1,1,1,1,"impact potential/hc/ctuh",165.024292882084,170.828629962531,172.765657491771,174.890936041896,180.127014474778
0,0,1,1,1,1,"impact potential/hnc/ctuh",862.72556500492,892.314183236662,902.614907848204,912.38658413719,941.694050831932
0,0,1,1,1,1,"impact potential/hrsp/kg pm2.5 eq",1119101671.62217,1134976904.29289,1142764378.8897,1150807204.58961,1167092227.72474
0,0,1,1,1,1,"impact potential/htox/ctuh",1028.52863438118,1063.38758939019,1075.09744330791,1087.13507509675,1122.02360835787
0,0,1,1,1,1,"impact potential/ozon/kg cfc11 eq",286171.179367813,294045.653566396,298276.54848595,303171.452559056,312118.14960336
0,0,1,1,1,1,"impact potential/smog/kg o3 eq",37534383455.8932,38750565887.6524,39318837471.9487,39887992120.625,41064186179.945
0,0,1,1,1,1,"resource use/enrg/mj",9001920702523.1,9381170248259.51,9609581879309.56,9801809023880.3,10229876232568.7
0,0,1,1,1,1,"resource use/land/m2*yr",3121305503016.43,3176945684348.19,3222482648087.36,3245411180321.17,3299655979239.1
0,0,1,1,1,1,"resource use/mine/kg",120434628367.276,124712444595.785,127170904068.149,128702002693.253,133447493906.143
0,0,1,1,1,1,"resource use/nren/mj",7743336201329.26,8064676752496.22,8298314832456.97,8471360524108.54,8842938513361.01
0,0,1,1,1,1,"resource use/ren/mj",1263551947338.97,1296768136794.77,1314788421585.51,1336184597045.75,1373449419937.7
0,0,1,1,1,1,"resource use/watr/m3",112471464031.692,115011035489.7,115692970525.935,116626549374.567,118839553063.105
0,0.5,0,0,0,0,"chemical releases/haps/kg",152128282.766815,157042281.283602,158883002.338831,161861099.847086,167066732.931054
0,0.5,0,0,0,0,"chemical releases/metl/kg",1344884.23724082,1383853.08283515,1413007.88942524,1438437.49166765,1477680.53745499
0,0.5,0,0,0,0,"chemical releases/pest/kg",78451068.9160582,79051386.9498793,79306940.8918307,79609183.7557388,80153709.2596728
0,0.5,0,0,0,0,"economic & social/jobs/jobs",25262195.4527421,25885441.9056104,26268998.0873124,26614144.1370932,27065045.0534091
0,0.5,0,0,0,0,"economic & social/vadd/$",1690789084089.12,1757551524409.34,1786178551319.08,1824433752465.95,1901369093203.58
0,0.5,0,0,0,0,"impact potential/acid/kg so2 eq",6114580671.90705,6219393516.64047,6259188925.05375,6295522940.69055,6367794318.25263
0,0.5,0,0,0,0,"impact potential/etox/ctue",2455568870584.78,2477777152049.03,2487193210749.16,2496451908626.85,2515398689111.71
0,0.5,0,0,0,0,"impact potential/eutr/kg n eq",2778612074.53767,2805671444.36037,2820393459.25486,2840627614.52488,2876105206.41602
0,0.5,0,0,0,0,"impact potential/gcc/kg co2 eq",1028140626922.75,1052050865469.26,1058609054970.05,1066250459683.16,1088190383496.58
0,0.5,0,0,0,0,"impact potential/hc/ctuh",179.335296740185,184.369111954395,186.603840151941,188.644656686899,193.476111034005
0,0.5,0,0,0,0,"impact potential/hnc/ctuh",953.527409285285,979.494394929164,991.203215579413,1001.35222596713,1024.31906687299
0,0.5,0,0,0,0,"impact potential/hrsp/kg pm2.5 eq",1197841826.22933,1208415062.26265,1213452811.17845,1220608127.36632,1235850888.65951
0,0.5,0,0,0,0,"impact potential/htox/ctuh",1132.8900360492,1163.55648864895,1177.9893581209,1189.70361388578,1217.78130742079
0,0.5,0,0,0,0,"impact potential/ozon/kg cfc11 eq",341936.711240832,344758.386606874,346406.451547811,347438.82568145,351319.332330932
0,0.5,0,0,0,0,"impact potential/smog/kg o3 eq",41110813685.9705,42209737800.7422,42745923608.2424,43288809223.1126,44487547689.5661
0,0.5,0,0,0,0,"resource use/enrg/mj",10100147496161,10458379056445.7,10670074252324.2,10879028997872.1,11204484166975.2
0,0.5,0,0,0,0,"resource use/land/m2*yr",3285010928024.87,3331524069315.47,3364555944503.81,3386942649297.77,3422881465683.86
0,0.5,0,0,0,0,"resource use/mine/kg",132475328035.849,136721747928.732,138928925168.393,140796387368.098,144373519831.596
0,0.5,0,0,0,0,"resource use/nren/mj",8662951225378.77,8981987041012.47,9179488203598.26,9371845590412.44,9662442438331.28
0,0.5,0,0,0,0,"resource use/ren/mj",1441227495556.07,1474379438985.3,1486677215176.68,1505508903671.69,1540544198915.75
0,0.5,0,0,0,0,"resource use/watr/m3",124527094517.353,126298187480.57,126716245219.114,127398275166.835,129194649744.647
0,0.5,0,0,0,0.5,"chemical releases/haps/kg",148246255.132451,153429076.400874,155724276.316552,158194710.135584,164125294.883686
0,0.5,0,0,0,0.5,"chemical releases/metl/kg",1283354.21682419,1325922.31783423,1352208.17117727,1377577.60555346,1424780.8156087
0,0.5,0,0,0,0.5,"chemical releases/pest/kg",72190413.3760811,73598713.8176214,74259034.7592302,74760013.0347553,75722645.3423595
0,0.5,0,0,0,0.5,"economic & social/jobs/jobs",24943697.5753465,25616457.9671234,25940738.7448286,26301466.3205863,26720233.9345572
0,0.5,0,0,0,0.5,"economic & social/vadd/$",1665438818145.12,1733023306779.27,1760610051247.37,1795084806829.25,1876525411540.08
0,0.5,0,0,0,0.5,"impact potential/acid/kg so2 eq",5921945123.44768,6038253770.68992,6097364956.61326,6139847440.80443,6224989705.15837
0,0.5,0,0,0,0.5,"impact potential/etox/ctue",2265765049231.92,2313705801671.06,2332726987513.24,2349775170619.86,2375539029610.55
0,0.5,0,0,0,0.5,"impact potential/eutr/kg n eq",2664144117.69612,2706866032.80909,2727192234.08184,2751402808.54654,2797267755.22393
0,0.5,0,0,0,0.5,"impact potential/gcc/kg co2 eq",1003046697822.62,1027186584169.04,1036509982653.79,1044126592148.36,1065763411467.66
0,0.5,0,0,0,0.5,"impact potential/hc/ctuh",174.040655752442,179.820931763346,182.017943339216,184.322902454016,189.07099425157
0,0.5,0,0,0,0.5,"impact potential/hnc/ctuh",916.493881700235,945.761226678949,956.161170103281,966.96512284104,994.038131803923
0,0.5,0,0,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1150088692.12324,1166165299.75712,1175210174.97935,1184443916.78269,1202041337.45973
0,0.5,0,0,0,0.5,"impact potential/htox/ctuh",1090.2482930373,1125.83181910739,1138.09144268029,1150.93234127697,1182.72985849436
0,0.5,0,0,0,0.5,"impact potential/ozon/kg cfc11 eq",313450.176147032,319642.214137872,322450.337951744,325002.080209815,331634.742280829
0,0.5,0,0,0,0.5,"impact potential/smog/kg o3 eq",39957052403.9482,41243008857.0609,41755524760.4979,42308027867.4585,43410686790.5938
0,0.5,0,0,0,0.5,"resource use/enrg/mj",9890251196905.96,10264607419576.8,10492376250446,10690352883354.7,11042029470677.8
0,0.5,0,0,0,0.5,"resource use/land/m2*yr",3139187262974.36,3217507949038.71,3266926100610.4,3300057092202.29,3357416146975.73
0,0.5,0,0,0,0.5,"resource use/mine/kg",128696324789.568,133098602761.886,135497666154.901,137493404191.706,141276026633.623
0,0.5,0,0,0,0.5,"resource use/nren/mj",8475360401970.59,8824672361893.4,9035213109458.16,9210532070094.73,9523247563273.98
0,0.5,0,0,0,0.5,"resource use/ren/mj",1414153952205.54,1449293834221.87,1462988677799.7,1480473552868.82,1516556445426.68
0,0.5,0,0,0,0.5,"resource use/watr/m3",118957592310.965,120938560722.401,121510094346.265,122420598162.015,124414435317.361
0,0.5,0,0,0.5,0,"chemical releases/haps/kg",152078476.727062,156952886.619642,158816000.502729,161775282.268604,166985137.806628
0,0.5,0,0,0.5,0,"chemical releases/metl/kg",1344638.5606493,1383518.79916864,1412684.27174434,1437863.72492735,1477215.45252032
0,0.5,0,0,0.5,0,"chemical releases/pest/kg",78447317.396299,79048242.6620567,79302754.7128141,79602165.5051762,80150077.2134436
0,0.5,0,0,0.5,0,"economic & social/jobs/jobs",25248566.8754036,25872698.8118343,26250392.1441947,26585760.2778579,27042907.6999277
0,0.5,0,0,0.5,0,"economic & social/vadd/$",1690122079231.23,1756647723866.82,1785451885533.18,1823438536019.5,1900593279328.37
0,0.5,0,0,0.5,0,"impact potential/acid/kg so2 eq",6113686922.53539,6217856813.65193,6257329704.40109,6294025065.79256,6365733764.05198
0,0.5,0,0,0.5,0,"impact potential/etox/ctue",2455418438159.05,2477656426810.22,2487057894219.9,2496227428640.64,2515235130290.38
0,0.5,0,0,0.5,0,"impact potential/eutr/kg n eq",2778137546.13632,2804940515.91826,2819669113.60846,2839905402.5098,2875011367.57403
0,0.5,0,0,0.5,0,"impact potential/gcc/kg co2 eq",1027906487555.31,1051690317089.77,1058119365555.06,1065809761610.69,1087635028718.6
0,0.5,0,0,0.5,0,"impact potential/hc/ctuh",179.290441307313,184.316625608005,186.527840659837,188.536543339493,193.367770689646
0,0.5,0,0,0.5,0,"impact potential/hnc/ctuh",953.264259163192,979.014679087272,990.829018609916,1000.73444722535,1023.86242410526
0,0.5,0,0,0.5,0,"impact potential/hrsp/kg pm2.5 eq",1197673463.40597,1208272468.03931,1213259642.66124,1220447479.30168,1235609947.75198
0,0.5,0,0,0.5,0,"impact potential/htox/ctuh",1132.58194143677,1162.92567278447,1177.55212281701,1189.25588715511,1217.18871494266
0,0.5,0,0,0.5,0,"impact potential/ozon/kg cfc11 eq",341883.653908948,344679.017529641,346325.579191408,347368.182735094,351258.306618488
0,0.5,0,0,0.5,0,"impact potential/smog/kg o3 eq",41099081727.2231,42198101591.1958,42728982657.6019,43266542768.9051,44467605087.4839
0,0.5,0,0,0.5,0,"resource use/enrg/mj",10095734635783.2,10452766848163,10661554303622.2,10869553250080.4,11195629167498.7
0,0.5,0,0,0.5,0,"resource use/land/m2*yr",3284501605013.6,3330988543806.55,3363929297796.58,3386450259467.73,3422013615070.04
0,0.5,0,0,0.5,0,"resource use/mine/kg",132422490154.464,136662539145.35,138847528123.371,140691780533.681,144276317302.659
0,0.5,0,0,0.5,0,"resource use/nren/mj",8659340854204.38,8976337164571.21,9171869721465.95,9362571575638.46,9652349864741.81
0,0.5,0,0,0.5,0,"resource use/ren/mj",1440760314311.64,1473748832070.66,1485990466749.54,1504797943068.12,1539537285476.59
0,0.5,0,0,0.5,0,"resource use/watr/m3",124506006545.091,126275134928.513,126691565055.7,127379999080.155,129158060806.264
0,0.5,0,0,0.5,0.5,"chemical releases/haps/kg",148196458.922762,153321458.566124,155660672.883242,158129713.028194,164043708.516462
0,0.5,0,0,0.5,0.5,"chemical releases/metl/kg",1282986.2407258,1325644.1031459,1351730.14136313,1377102.76711139,1424357.35081233
0,0.5,0,0,0.5,0.5,"chemical releases/pest/kg",72186441.7223705,73593964.954768,74251913.6399672,74755342.0985465,75716961.4669777
0,0.5,0,0,0.5,0.5,"economic & social/jobs/jobs",24929976.4911709,25594813.1989412,25921224.1805885,26277601.3103074,26704408.1119026
0,0.5,0,0,0.5,0.5,"economic & social/vadd/$",1664771879334.26,1732039750267.93,1759894477762.75,1794310423760.79,1875303120290.27
0,0.5,0,0,0.5,0.5,"impact potential/acid/kg so2 eq",5921058688.81731,6037082908.132,6096315014.77776,6138353405.6269,6222844941.42432
0,0.5,0,0,0.5,0.5,"impact potential/etox/ctue",2265640591351.21,2313549501529.7,2332494406057.99,2349620422250.24,2375405315916.41
0,0.5,0,0,0.5,0.5,"impact potential/eutr/kg n eq",2663576595.01967,2706187622.39472,2726461150.64522,2750477978.49144,2796307072.42144
0,0.5,0,0,0.5,0.5,"impact potential/gcc/kg co2 eq",1002812599591.06,1026886581642.55,1036062194109.29,1043836678903.97,1065208123660.79
0,0.5,0,0,0.5,0.5,"impact potential/hc/ctuh",173.998178379429,179.70424811912,181.941376346373,184.23655105017,189.005701899988
0,0.5,0,0,0.5,0.5,"impact potential/hnc/ctuh",916.254865004133,945.346898456329,955.659670106172,966.302867528834,993.580755224924
0,0.5,0,0,0.5,0.5,"impact potential/hrsp/kg pm2.5 eq",1149896451.15223,1165884337.06949,1174948197.10791,1184150855.44557,1201734926.82526
0,0.5,0,0,0.5,0.5,"impact potential/htox/ctuh",1089.96865542139,1125.41604240924,1137.56878209562,1150.24955545862,1182.21276020328
0,0.5,0,0,0.5,0.5,"impact potential/ozon/kg cfc11 eq",313404.560079316,319595.204513939,322377.036182333,324958.306742081,331519.57586735
0,0.5,0,0,0.5,0.5,"impact potential/smog/kg o3 eq",39945370224.1119,41227768308.0456,41734084418.654,42294174961.2079,43391489073.3171
0,0.5,0,0,0.5,0.5,"resource use/enrg/mj",9885839436256.02,10257354055120.3,10485487563960.9,10680507167348.9,11033175552216.5
0,0.5,0,0,0.5,0.5,"resource use/land/m2*yr",3138393447689.33,3216895461139.25,3266235544195.32,3299633760621.65,3356691879639.96
0,0.5,0,0,0.5,0.5,"resource use/mine/kg",128648410987.643,133024909866.082,135436636743.046,137383959710.53,141161722819.712
0,0.5,0,0,0.5,0.5,"resource use/nren/mj",8471750913763.55,8819614238353.14,9026918545963.36,9201643895984.88,9513545674708.83
0,0.5,0,0,0.5,0.5,"resource use/ren/mj",1413551313949.87,1448309431700.1,1462297202564.28,1479656690541.97,1515549667055.68
0,0.5,0,0,0.5,0.5,"resource use/watr/m3",118939187651.832,120913310939.137,121488656076.733,122387674513.056,124381845412.706
0,0.5,0,0.5,0,0,"chemical releases/haps/kg",146350874.452508,151518057.800656,153475210.231691,156482877.152127,161637196.470343
0,0.5,0,0.5,0,0,"chemical releases/metl/kg",1317094.93986563,1355250.58733266,1387183.95772348,1411071.10490636,1451906.09769104
0,0.5,0,0.5,0,0,"chemical releases/pest/kg",77913621.4768716,78566336.671288,78800882.8296803,79081664.9348641,79647112.0974568
0,0.5,0,0.5,0,0,"economic & social/jobs/jobs",24273070.7084909,24969141.8460877,25327349.4940137,25682915.9366145,26127743.0010163
0,0.5,0,0.5,0,0,"economic & social/vadd/$",1630460100757.34,1695168420285.89,1726145112266.49,1764396554522.92,1837146676619.69
0,0.5,0,0.5,0,0,"impact potential/acid/kg so2 eq",5990474590.54434,6090808876.48259,6128930440.54599,6163387667.88356,6238118013.89666
0,0.5,0,0.5,0,0,"impact potential/etox/ctue",2439072979913.15,2460679813102.64,2469817015835.45,2477929531196.46,2498860666388.32
0,0.5,0,0.5,0,0,"impact potential/eutr/kg n eq",2729078849.50458,2756409829.02623,2775705987.66393,2794077919.07954,2829201536.10884
0,0.5,0,0.5,0,0,"impact potential/gcc/kg co2 eq",994970276432.827,1015900212292.2,1023781570953.23,1033087835956.39,1051110791275.98
0,0.5,0,0.5,0,0,"impact potential/hc/ctuh",173.982192762081,179.041585101729,181.52291893129,183.526134531736,188.246415595539
0,0.5,0,0.5,0,0,"impact potential/hnc/ctuh",928.230305885873,953.511876210248,966.309711917005,977.95199999031,1001.57644813627
0,0.5,0,0.5,0,0,"impact potential/hrsp/kg pm2.5 eq",1175477796.24207,1184674433.86651,1191881684.55284,1197929299.60398,1213042519.37141
0,0.5,0,0.5,0,0,"impact potential/htox/ctuh",1102.10958352717,1132.13166677461,1148.1917423784,1161.49404453635,1189.85036605913
0,0.5,0,0.5,0,0,"impact potential/ozon/kg cfc11 eq",337843.047281977,340337.63661252,342207.004551973,343394.066599408,347324.015518254
0,0.5,0,0.5,0,0,"impact potential/smog/kg o3 eq",39741101624.4715,40859259604.3161,41378966023.7657,42006230399.5955,43191828305.5216
0,0.5,0,0.5,0,0,"resource use/enrg/mj",9622015842731.63,9988622289162.54,10219504377407.2,10424984213728.4,10762544930339.1
0,0.5,0,0.5,0,0,"resource use/land/m2*yr",3245132642332.09,3291601735206.38,3325407526284.93,3344765650098.25,3382612368380.91
0,0.5,0,0.5,0,0,"resource use/mine/kg",127817642862.888,132106301817.587,134533588415.365,136349269519.086,140048181125.954
0,0.5,0,0.5,0,0,"resource use/nren/mj",8265187188640.7,8591365598568.16,8797481924393.64,8989473508291.47,9301060959571.15
